ApplicantID	MandiriTestID	Score
MANDIRI20230760	3	78
MANDIRI20230761	1	75
MANDIRI20230761	2	88
MANDIRI20230762	1	72
MANDIRI20230762	3	73
MANDIRI20230763	1	72
MANDIRI20230763	2	78
MANDIRI20230764	1	86
MANDIRI20230764	3	71
MANDIRI20230765	1	65
MANDIRI20230765	3	74
MANDIRI20230766	1	87
MANDIRI20230766	3	61
MANDIRI20230767	1	82
MANDIRI20230767	2	95
MANDIRI20230768	1	96
MANDIRI20230768	3	100
MANDIRI20230769	1	61
MANDIRI20230769	3	87
MANDIRI20230770	1	78
MANDIRI20230770	3	83
MANDIRI20230771	1	64
MANDIRI20230771	2	79
MANDIRI20230772	1	78
MANDIRI20230772	2	95
MANDIRI20230773	1	52
MANDIRI20230773	2	91
MANDIRI20230774	1	53
MANDIRI20230774	3	88
MANDIRI20230775	1	99
MANDIRI20230775	3	64
MANDIRI20230776	1	91
MANDIRI20230776	2	88
MANDIRI20230777	1	51
MANDIRI20230777	3	89
MANDIRI20230778	1	54
MANDIRI20230778	2	91
MANDIRI20230779	1	63
MANDIRI20230779	2	95
MANDIRI20230780	1	100
MANDIRI20230780	3	86
MANDIRI20230781	1	60
MANDIRI20230781	2	95
MANDIRI20230782	1	70
MANDIRI20230782	2	96
MANDIRI20230783	1	55
MANDIRI20230783	2	88
MANDIRI20230784	1	52
MANDIRI20230784	2	70
MANDIRI20230785	1	88
MANDIRI20230785	3	50
MANDIRI20230786	1	76
MANDIRI20230786	2	86
MANDIRI20230787	1	51
MANDIRI20230787	3	81
MANDIRI20230788	1	57
MANDIRI20230788	3	69
MANDIRI20230790	1	87
MANDIRI20230790	2	51
MANDIRI20230791	1	55
MANDIRI20230791	3	56
MANDIRI20230792	1	56
MANDIRI20230792	3	57
MANDIRI20230793	1	94
MANDIRI20230793	2	66
MANDIRI20230794	1	76
MANDIRI20230794	3	80
MANDIRI20230795	1	53
MANDIRI20230795	2	64
MANDIRI20230796	1	76
MANDIRI20230796	3	54
MANDIRI20230797	1	76
MANDIRI20230797	2	67
MANDIRI20230798	1	64
MANDIRI20230798	3	89
MANDIRI20230799	1	83
MANDIRI20230799	3	90
MANDIRI20230800	1	94
MANDIRI20230800	3	74
MANDIRI20230801	1	95
MANDIRI20230801	2	66
MANDIRI20230802	1	58
MANDIRI20230802	3	68
MANDIRI20230804	1	69
MANDIRI20230804	2	96
MANDIRI20230806	1	68
MANDIRI20230806	3	77
MANDIRI20230807	1	99
MANDIRI20230807	3	64
MANDIRI20230808	1	56
MANDIRI20230808	2	91
MANDIRI20230810	1	77
MANDIRI20230810	3	92
MANDIRI20230811	1	83
MANDIRI20230811	3	87
MANDIRI20230812	1	84
MANDIRI20230812	2	52
MANDIRI20230813	1	67
MANDIRI20230813	3	83
MANDIRI20230814	1	83
MANDIRI20230814	3	71
MANDIRI20230816	1	79
MANDIRI20230816	3	62
MANDIRI20230817	1	71
MANDIRI20230817	3	52
MANDIRI20230818	1	96
MANDIRI20230818	3	96
MANDIRI20230819	1	88
MANDIRI20230819	3	58
MANDIRI20230820	1	52
MANDIRI20230820	3	72
MANDIRI20230821	1	100
MANDIRI20230821	2	96
MANDIRI20230822	1	62
MANDIRI20230822	2	82
MANDIRI20230823	1	80
MANDIRI20230823	2	78
MANDIRI20230824	1	59
MANDIRI20230824	3	57
MANDIRI20230825	1	100
MANDIRI20230825	2	69
MANDIRI20230826	1	84
MANDIRI20230826	3	51
MANDIRI20230827	1	63
MANDIRI20230827	3	99
MANDIRI20230828	1	85
MANDIRI20230828	2	50
MANDIRI20230829	1	77
MANDIRI20230829	2	56
MANDIRI20230830	1	95
MANDIRI20230830	3	90
MANDIRI20230831	1	74
MANDIRI20230831	3	92
MANDIRI20230832	1	53
MANDIRI20230832	2	56
MANDIRI20230833	1	76
MANDIRI20230833	3	79
MANDIRI20230834	1	78
MANDIRI20230834	3	71
MANDIRI20230835	1	99
MANDIRI20230835	3	88
MANDIRI20230837	1	64
MANDIRI20230837	2	83
MANDIRI20230838	1	63
MANDIRI20230838	2	56
MANDIRI20230839	1	79
MANDIRI20230839	2	65
MANDIRI20230842	1	87
MANDIRI20230842	3	74
MANDIRI20230843	1	83
MANDIRI20230843	3	72
MANDIRI20230844	1	91
MANDIRI20230844	2	89
MANDIRI20230845	1	58
MANDIRI20230845	3	85
MANDIRI20230846	1	71
MANDIRI20230846	3	96
MANDIRI20230847	1	58
MANDIRI20230847	2	98
MANDIRI20230849	1	90
MANDIRI20230849	2	100
MANDIRI20230850	1	88
MANDIRI20230850	3	60
MANDIRI20230851	1	71
MANDIRI20230851	2	85
MANDIRI20230852	1	90
MANDIRI20230852	3	58
MANDIRI20230854	1	69
MANDIRI20230854	3	97
MANDIRI20230855	1	81
MANDIRI20230855	3	87
MANDIRI20230856	1	92
MANDIRI20230856	2	52
MANDIRI20230857	1	94
MANDIRI20230857	3	84
MANDIRI20230858	1	95
MANDIRI20230858	3	91
MANDIRI20230860	1	57
MANDIRI20230860	2	90
MANDIRI20230861	1	97
MANDIRI20230861	3	65
MANDIRI20230862	1	52
MANDIRI20230862	2	88
MANDIRI20230863	1	78
MANDIRI20230863	2	92
MANDIRI20230864	1	57
MANDIRI20230864	2	79
MANDIRI20230865	1	58
MANDIRI20230865	2	92
MANDIRI20230866	1	69
MANDIRI20230866	3	62
MANDIRI20230867	1	76
MANDIRI20230867	2	100
MANDIRI20230868	1	78
MANDIRI20230868	2	65
MANDIRI20230869	1	76
MANDIRI20230869	2	67
MANDIRI20230870	1	61
MANDIRI20230870	2	59
MANDIRI20230871	1	57
MANDIRI20230871	2	87
MANDIRI20230872	1	56
MANDIRI20230872	3	75
MANDIRI20230873	1	92
MANDIRI20230873	3	86
MANDIRI20230874	1	85
MANDIRI20230874	2	61
MANDIRI20230875	1	92
MANDIRI20230875	2	69
MANDIRI20230876	1	70
MANDIRI20230876	2	91
MANDIRI20230877	1	56
MANDIRI20230877	2	96
MANDIRI20230878	1	100
MANDIRI20230878	2	85
MANDIRI20230880	1	79
MANDIRI20230880	2	60
MANDIRI20230882	1	53
MANDIRI20230882	3	94
MANDIRI20230883	1	86
MANDIRI20230883	3	74
MANDIRI20230884	1	73
MANDIRI20230884	2	92
MANDIRI20230885	1	91
MANDIRI20230885	3	56
MANDIRI20230887	1	83
MANDIRI20230887	3	91
MANDIRI20230888	1	92
MANDIRI20230888	2	55
MANDIRI20230889	1	89
MANDIRI20230889	3	90
MANDIRI20230890	1	60
MANDIRI20230890	2	79
MANDIRI20230893	1	75
MANDIRI20230893	3	79
MANDIRI20230894	1	74
MANDIRI20230894	3	66
MANDIRI20230895	1	69
MANDIRI20230895	2	88
MANDIRI20230896	1	51
MANDIRI20230896	3	64
MANDIRI20230897	1	65
MANDIRI20230897	3	53
MANDIRI20230898	1	99
MANDIRI20230898	2	51
MANDIRI20230899	1	58
MANDIRI20230899	2	81
MANDIRI20230900	1	71
MANDIRI20230900	2	95
MANDIRI20230901	1	79
MANDIRI20230901	2	56
MANDIRI20230903	1	76
MANDIRI20230903	2	60
MANDIRI20230904	1	97
MANDIRI20230904	3	67
MANDIRI20230905	1	99
MANDIRI20230905	3	70
MANDIRI20230906	1	89
MANDIRI20230906	2	98
MANDIRI20230907	1	58
MANDIRI20230907	3	73
MANDIRI20230908	1	67
MANDIRI20230908	3	82
MANDIRI20230909	1	59
MANDIRI20230909	2	75
MANDIRI20230910	1	76
MANDIRI20230910	2	61
MANDIRI20230911	1	84
MANDIRI20230911	3	98
MANDIRI20230912	1	80
MANDIRI20230912	2	67
MANDIRI20230913	1	62
MANDIRI20230913	2	63
MANDIRI20230914	1	90
MANDIRI20230914	2	66
MANDIRI20230915	1	53
MANDIRI20230915	2	63
MANDIRI20230917	1	84
MANDIRI20230917	3	52
MANDIRI20230919	1	68
MANDIRI20230919	2	81
MANDIRI20230920	1	99
MANDIRI20230920	3	71
MANDIRI20230921	1	59
MANDIRI20230921	3	94
MANDIRI20230922	1	75
MANDIRI20230922	2	97
MANDIRI20230924	1	71
MANDIRI20230924	3	69
MANDIRI20230925	1	89
MANDIRI20230925	3	55
MANDIRI20230926	1	68
MANDIRI20230926	2	53
MANDIRI20230928	1	52
MANDIRI20230928	3	51
MANDIRI20230929	1	81
MANDIRI20230929	2	86
MANDIRI20230930	1	50
MANDIRI20230930	3	93
MANDIRI20230931	1	71
MANDIRI20230931	3	50
MANDIRI20230932	1	85
MANDIRI20230932	3	84
MANDIRI20230933	1	90
MANDIRI20230933	2	85
MANDIRI20230935	1	76
MANDIRI20230935	2	60
MANDIRI20230936	1	73
MANDIRI20230936	2	97
MANDIRI20230938	1	68
MANDIRI20230938	2	60
MANDIRI20230939	1	63
MANDIRI20230939	3	93
MANDIRI20230941	1	77
MANDIRI20230941	2	91
MANDIRI20230942	1	77
MANDIRI20230942	2	76
MANDIRI20230943	1	95
MANDIRI20230943	3	78
MANDIRI20230944	1	69
MANDIRI20230944	3	59
MANDIRI20230945	1	71
MANDIRI20230945	2	58
MANDIRI20230946	1	77
MANDIRI20230946	2	78
MANDIRI20230947	1	52
MANDIRI20230947	2	97
MANDIRI20230949	1	100
MANDIRI20230949	3	74
MANDIRI20230950	1	65
MANDIRI20230950	3	59
MANDIRI20230953	1	76
MANDIRI20230953	2	74
MANDIRI20230954	1	95
MANDIRI20230954	3	58
MANDIRI20230955	1	55
MANDIRI20230955	2	68
MANDIRI20230956	1	56
MANDIRI20230956	3	64
MANDIRI20230957	1	91
MANDIRI20230957	3	91
MANDIRI20230958	1	76
MANDIRI20230958	3	83
MANDIRI20230959	1	53
MANDIRI20230959	3	69
MANDIRI20230960	1	56
MANDIRI20230960	2	76
MANDIRI20230961	1	94
MANDIRI20230961	3	100
MANDIRI20230962	1	92
MANDIRI20230962	2	54
MANDIRI20230963	1	69
MANDIRI20230963	2	70
MANDIRI20230964	1	69
MANDIRI20230964	2	91
MANDIRI20230965	1	92
MANDIRI20230965	2	94
MANDIRI20230966	1	91
MANDIRI20230966	3	82
MANDIRI20230967	1	74
MANDIRI20230967	2	76
MANDIRI20230968	1	93
MANDIRI20230968	2	88
MANDIRI20230969	1	86
MANDIRI20230969	3	66
MANDIRI20230970	1	89
MANDIRI20230970	2	58
MANDIRI20230972	1	51
MANDIRI20230972	3	74
MANDIRI20230973	1	84
MANDIRI20230973	3	81
MANDIRI20230974	1	55
MANDIRI20230974	3	60
MANDIRI20230975	1	82
MANDIRI20230975	2	67
MANDIRI20230976	1	70
MANDIRI20230976	3	98
MANDIRI20230977	1	90
MANDIRI20230977	3	58
MANDIRI20230978	1	57
MANDIRI20230978	3	87
MANDIRI20230979	1	81
MANDIRI20230979	2	74
MANDIRI20230980	1	50
MANDIRI20230980	3	67
MANDIRI20230981	1	88
MANDIRI20230981	2	56
MANDIRI20230982	1	51
MANDIRI20230982	2	78
MANDIRI20230983	1	57
MANDIRI20230983	3	77
MANDIRI20230984	1	56
MANDIRI20230984	3	54
MANDIRI20230985	1	98
MANDIRI20230985	3	75
MANDIRI20230986	1	91
MANDIRI20230986	2	81
MANDIRI20230987	1	62
MANDIRI20230987	3	71
MANDIRI20230988	1	89
MANDIRI20230988	2	67
MANDIRI20230989	1	100
MANDIRI20230989	2	70
MANDIRI20230990	1	77
MANDIRI20230990	3	73
MANDIRI20230991	1	77
MANDIRI20230991	2	80
MANDIRI20230993	1	78
MANDIRI20230993	3	80
MANDIRI20230994	1	92
MANDIRI20230994	2	59
MANDIRI20230995	1	69
MANDIRI20230995	3	66
MANDIRI20230996	1	61
MANDIRI20230996	2	81
MANDIRI20230997	1	59
MANDIRI20230997	3	50
MANDIRI20230998	1	73
MANDIRI20230998	3	61
MANDIRI20230999	1	51
MANDIRI20230999	3	87
MANDIRI20231001	1	74
MANDIRI20231001	3	62
MANDIRI20231002	1	97
MANDIRI20231002	3	54
MANDIRI20231003	1	90
MANDIRI20231003	3	66
MANDIRI20231004	1	81
MANDIRI20231004	2	95
MANDIRI20231005	1	62
MANDIRI20231005	2	68
MANDIRI20231006	1	87
MANDIRI20231006	2	70
MANDIRI20231007	1	84
MANDIRI20231007	3	72
MANDIRI20231008	1	69
MANDIRI20231008	2	94
MANDIRI20231009	1	61
MANDIRI20231009	2	89
MANDIRI20231010	1	90
MANDIRI20231010	2	89
MANDIRI20231011	1	62
MANDIRI20231011	2	52
MANDIRI20231013	1	63
MANDIRI20231013	2	78
MANDIRI20231014	1	78
MANDIRI20231014	3	91
MANDIRI20231015	1	86
MANDIRI20231015	2	68
MANDIRI20231016	1	51
MANDIRI20231016	2	71
MANDIRI20231017	1	77
MANDIRI20231017	2	64
MANDIRI20231018	1	81
MANDIRI20231018	2	83
MANDIRI20231019	1	84
MANDIRI20231019	3	52
MANDIRI20231020	1	61
MANDIRI20231020	2	81
MANDIRI20231021	1	70
MANDIRI20231021	3	86
MANDIRI20231022	1	99
MANDIRI20231022	3	70
MANDIRI20231023	1	53
MANDIRI20231023	2	60
MANDIRI20231024	1	71
MANDIRI20231024	3	93
MANDIRI20231025	1	57
MANDIRI20231025	2	64
MANDIRI20231026	1	88
MANDIRI20231026	3	53
MANDIRI20231027	1	51
MANDIRI20231027	3	60
MANDIRI20231028	1	79
MANDIRI20231028	3	84
MANDIRI20231029	1	54
MANDIRI20231029	3	86
MANDIRI20231030	1	65
MANDIRI20231030	3	92
MANDIRI20231031	1	55
MANDIRI20231031	3	81
MANDIRI20231033	1	61
MANDIRI20231033	3	63
MANDIRI20231034	1	64
MANDIRI20231034	2	98
MANDIRI20231035	1	99
MANDIRI20231035	2	65
MANDIRI20231036	1	72
MANDIRI20231036	2	89
MANDIRI20231038	1	52
MANDIRI20231038	2	91
MANDIRI20231039	1	55
MANDIRI20231039	2	58
MANDIRI20231040	1	93
MANDIRI20231040	3	66
MANDIRI20231041	1	50
MANDIRI20231041	2	76
MANDIRI20231042	1	56
MANDIRI20231042	2	96
MANDIRI20231043	1	97
MANDIRI20231043	3	85
MANDIRI20231044	1	63
MANDIRI20231044	3	67
MANDIRI20231045	1	76
MANDIRI20231045	2	86
MANDIRI20231046	1	85
MANDIRI20231046	3	86
MANDIRI20231047	1	62
MANDIRI20231047	3	57
MANDIRI20231048	1	50
MANDIRI20231048	2	69
MANDIRI20231049	1	64
MANDIRI20231049	2	72
MANDIRI20231051	1	91
MANDIRI20231051	3	72
MANDIRI20231052	1	55
MANDIRI20231052	3	58
MANDIRI20231053	1	99
MANDIRI20231053	2	81
MANDIRI20231054	1	85
MANDIRI20231054	2	79
MANDIRI20231055	1	53
MANDIRI20231055	2	55
MANDIRI20231056	1	80
MANDIRI20231056	3	89
MANDIRI20231057	1	75
MANDIRI20231057	2	58
MANDIRI20231058	1	95
MANDIRI20231058	2	94
MANDIRI20231060	1	76
MANDIRI20231060	2	60
MANDIRI20231061	1	89
MANDIRI20231061	2	100
MANDIRI20231062	1	56
MANDIRI20231062	2	94
MANDIRI20231063	1	84
MANDIRI20231063	3	100
MANDIRI20231064	1	66
MANDIRI20231064	3	69
MANDIRI20231065	1	56
MANDIRI20231065	2	74
MANDIRI20231066	1	69
MANDIRI20231066	2	99
MANDIRI20231067	1	73
MANDIRI20231067	2	96
MANDIRI20231068	1	85
MANDIRI20231068	2	54
MANDIRI20231070	1	89
MANDIRI20231070	2	81
MANDIRI20231071	1	97
MANDIRI20231071	3	67
MANDIRI20231072	1	83
MANDIRI20231072	2	51
MANDIRI20231073	1	58
MANDIRI20231073	2	53
MANDIRI20231074	1	62
MANDIRI20231074	3	66
MANDIRI20231075	1	99
MANDIRI20231075	3	59
MANDIRI20231076	1	73
MANDIRI20231076	2	63
MANDIRI20231077	1	86
MANDIRI20231077	3	99
MANDIRI20231078	1	69
MANDIRI20231078	3	78
MANDIRI20231079	1	77
MANDIRI20231079	2	50
MANDIRI20231080	1	61
MANDIRI20231080	3	71
MANDIRI20231081	1	97
MANDIRI20231081	3	70
MANDIRI20231082	1	79
MANDIRI20231082	3	57
MANDIRI20231083	1	54
MANDIRI20231083	3	71
MANDIRI20231086	1	82
MANDIRI20231086	2	75
MANDIRI20231087	1	85
MANDIRI20231087	2	78
MANDIRI20231088	1	52
MANDIRI20231088	3	66
MANDIRI20231090	1	86
MANDIRI20231090	2	72
MANDIRI20231091	1	78
MANDIRI20231091	2	87
MANDIRI20231092	1	83
MANDIRI20231092	3	81
MANDIRI20231093	1	50
MANDIRI20231093	2	60
MANDIRI20231095	1	66
MANDIRI20231095	3	98
MANDIRI20231096	1	80
MANDIRI20231096	3	76
MANDIRI20231097	1	91
MANDIRI20231097	2	69
MANDIRI20231098	1	68
MANDIRI20231098	3	96
MANDIRI20231100	1	88
MANDIRI20231100	2	86
MANDIRI20231101	1	68
MANDIRI20231101	3	99
MANDIRI20231102	1	94
MANDIRI20231102	3	62
MANDIRI20231103	1	87
MANDIRI20231103	3	72
MANDIRI20231104	1	73
MANDIRI20231104	3	91
MANDIRI20231105	1	56
MANDIRI20231105	2	99
MANDIRI20231106	1	61
MANDIRI20231106	3	63
MANDIRI20231107	1	52
MANDIRI20231107	3	71
MANDIRI20231108	1	85
MANDIRI20231108	2	86
MANDIRI20231109	1	76
MANDIRI20231109	3	83
MANDIRI20231110	1	84
MANDIRI20231110	3	96
MANDIRI20231111	1	84
MANDIRI20231111	2	53
MANDIRI20231112	1	95
MANDIRI20231112	3	85
MANDIRI20231113	1	100
MANDIRI20231113	2	89
MANDIRI20231114	1	90
MANDIRI20231114	2	90
MANDIRI20231115	1	66
MANDIRI20231115	2	80
MANDIRI20231116	1	63
MANDIRI20231116	2	50
MANDIRI20231117	1	87
MANDIRI20231117	2	82
MANDIRI20231118	1	97
MANDIRI20231118	3	100
MANDIRI20231119	1	52
MANDIRI20231119	2	58
MANDIRI20231121	1	94
MANDIRI20231121	2	61
MANDIRI20231122	1	83
MANDIRI20231122	3	74
MANDIRI20231123	1	91
MANDIRI20231123	2	69
MANDIRI20231124	1	53
MANDIRI20231124	2	64
MANDIRI20231125	1	97
MANDIRI20231125	3	82
MANDIRI20231127	1	97
MANDIRI20231127	2	97
MANDIRI20231129	1	78
MANDIRI20231129	3	87
MANDIRI20231130	1	64
MANDIRI20231130	2	73
MANDIRI20231131	1	81
MANDIRI20231131	2	53
MANDIRI20231132	1	56
MANDIRI20231132	2	89
MANDIRI20231133	1	94
MANDIRI20231133	3	60
MANDIRI20231134	1	79
MANDIRI20231134	2	55
MANDIRI20231135	1	94
MANDIRI20231135	3	89
MANDIRI20231136	1	96
MANDIRI20231136	3	93
MANDIRI20231137	1	76
MANDIRI20231137	3	57
MANDIRI20231138	1	97
MANDIRI20231138	2	82
MANDIRI20231139	1	89
MANDIRI20231139	2	83
MANDIRI20231140	1	58
MANDIRI20231140	2	78
MANDIRI20231141	1	81
MANDIRI20231141	3	63
MANDIRI20231142	1	58
MANDIRI20231142	3	83
MANDIRI20231143	1	61
MANDIRI20231143	2	64
MANDIRI20231144	1	53
MANDIRI20231144	3	51
MANDIRI20231145	1	97
MANDIRI20231145	2	59
MANDIRI20231146	1	87
MANDIRI20231146	2	78
MANDIRI20231147	1	94
MANDIRI20231147	2	88
MANDIRI20231148	1	73
MANDIRI20231148	2	77
MANDIRI20231149	1	72
MANDIRI20231149	3	59
MANDIRI20231152	1	63
MANDIRI20231152	3	82
MANDIRI20231153	1	65
MANDIRI20231153	2	87
MANDIRI20231154	1	77
MANDIRI20231154	3	71
MANDIRI20231156	1	50
MANDIRI20231156	3	65
MANDIRI20231157	1	67
MANDIRI20231157	2	72
MANDIRI20231158	1	88
MANDIRI20231158	3	86
MANDIRI20231159	1	100
MANDIRI20231159	2	81
MANDIRI20231160	1	71
MANDIRI20231160	3	90
MANDIRI20231161	1	94
MANDIRI20231161	2	91
MANDIRI20231162	1	62
MANDIRI20231162	2	90
MANDIRI20231163	1	85
MANDIRI20231163	3	98
MANDIRI20231164	1	99
MANDIRI20231164	2	91
MANDIRI20231165	1	70
MANDIRI20231165	2	77
MANDIRI20231166	1	57
MANDIRI20231166	3	66
MANDIRI20231167	1	96
MANDIRI20231167	2	87
MANDIRI20231168	1	74
MANDIRI20231168	3	54
MANDIRI20231170	1	58
MANDIRI20231170	2	85
MANDIRI20231171	1	80
MANDIRI20231171	3	93
MANDIRI20231172	1	50
MANDIRI20231172	3	98
MANDIRI20231173	1	67
MANDIRI20231173	2	65
MANDIRI20231174	1	87
MANDIRI20231174	2	95
MANDIRI20231175	1	72
MANDIRI20231175	2	64
MANDIRI20231176	1	67
MANDIRI20231176	2	91
MANDIRI20231177	1	92
MANDIRI20231177	3	64
MANDIRI20231178	1	87
MANDIRI20231178	3	54
MANDIRI20231180	1	78
MANDIRI20231180	2	72
MANDIRI20231182	1	55
MANDIRI20231182	3	67
MANDIRI20231183	1	67
MANDIRI20231183	2	61
MANDIRI20231184	1	94
MANDIRI20231184	2	57
MANDIRI20231185	1	88
MANDIRI20231185	2	94
MANDIRI20231186	1	72
MANDIRI20231186	3	94
MANDIRI20231187	1	81
MANDIRI20231187	3	97
MANDIRI20231188	1	70
MANDIRI20231188	2	67
MANDIRI20231189	1	87
MANDIRI20231189	3	54
MANDIRI20231190	1	79
MANDIRI20231190	2	63
MANDIRI20231191	1	88
MANDIRI20231191	2	51
MANDIRI20231192	1	83
MANDIRI20231192	2	73
MANDIRI20231194	1	53
MANDIRI20231194	2	63
MANDIRI20231197	1	74
MANDIRI20231197	3	96
MANDIRI20231198	1	89
MANDIRI20231198	2	56
MANDIRI20231199	1	99
MANDIRI20231199	2	67
MANDIRI20231200	1	68
MANDIRI20231200	2	92
MANDIRI20231201	1	85
MANDIRI20231201	3	53
MANDIRI20231202	1	66
MANDIRI20231202	3	77
MANDIRI20231203	1	52
MANDIRI20231203	3	75
MANDIRI20231204	1	74
MANDIRI20231204	3	94
MANDIRI20231205	1	93
MANDIRI20231205	3	89
MANDIRI20231206	1	83
MANDIRI20231206	3	74
MANDIRI20231207	1	89
MANDIRI20231207	3	80
MANDIRI20231208	1	65
MANDIRI20231208	3	84
MANDIRI20231209	1	56
MANDIRI20231209	2	99
MANDIRI20231210	1	90
MANDIRI20231210	2	51
MANDIRI20231211	1	81
MANDIRI20231211	3	90
MANDIRI20231212	1	99
MANDIRI20231212	2	97
MANDIRI20231213	1	66
MANDIRI20231213	3	63
MANDIRI20231214	1	95
MANDIRI20231214	2	78
MANDIRI20231215	1	93
MANDIRI20231215	3	60
MANDIRI20231216	1	54
MANDIRI20231216	2	58
MANDIRI20231218	1	93
MANDIRI20231218	2	64
MANDIRI20231219	1	89
MANDIRI20231219	2	77
MANDIRI20231220	1	63
MANDIRI20231220	2	81
MANDIRI20231221	1	51
MANDIRI20231221	2	56
MANDIRI20231222	1	61
MANDIRI20231222	3	98
MANDIRI20231223	1	74
MANDIRI20231223	2	53
MANDIRI20231224	1	83
MANDIRI20231224	2	89
MANDIRI20231225	1	96
MANDIRI20231225	3	50
MANDIRI20231226	1	95
MANDIRI20231226	3	68
MANDIRI20231227	1	72
MANDIRI20231227	3	60
MANDIRI20231228	1	65
MANDIRI20231228	3	99
MANDIRI20231229	1	84
MANDIRI20231229	3	56
MANDIRI20231230	1	73
MANDIRI20231230	3	54
MANDIRI20231231	1	76
MANDIRI20231231	2	67
MANDIRI20231232	1	50
MANDIRI20231232	3	83
MANDIRI20231234	1	87
MANDIRI20231234	3	86
MANDIRI20231235	1	98
MANDIRI20231235	3	58
MANDIRI20231236	1	71
MANDIRI20231236	2	84
MANDIRI20231237	1	71
MANDIRI20231237	2	51
MANDIRI20231238	1	98
MANDIRI20231238	3	91
MANDIRI20231239	1	90
MANDIRI20231239	3	92
MANDIRI20231240	1	59
MANDIRI20231240	2	74
MANDIRI20231241	1	72
MANDIRI20231241	2	84
MANDIRI20231242	1	96
MANDIRI20231242	3	89
MANDIRI20231243	1	81
MANDIRI20231243	3	69
MANDIRI20231245	1	73
MANDIRI20231245	2	51
MANDIRI20231247	1	53
MANDIRI20231247	3	97
MANDIRI20231248	1	63
MANDIRI20231248	2	55
MANDIRI20231249	1	59
MANDIRI20231249	3	62
MANDIRI20231251	1	84
MANDIRI20231251	3	81
MANDIRI20231252	1	70
MANDIRI20231252	2	87
MANDIRI20231253	1	99
MANDIRI20231253	3	99
MANDIRI20231256	1	89
MANDIRI20231256	2	88
MANDIRI20231257	1	56
MANDIRI20231257	3	56
MANDIRI20231258	1	96
MANDIRI20231258	3	93
MANDIRI20231259	1	88
MANDIRI20231259	2	71
MANDIRI20231260	1	62
MANDIRI20231260	3	89
MANDIRI20231261	1	75
MANDIRI20231261	3	89
MANDIRI20231262	1	91
MANDIRI20231262	2	98
MANDIRI20231263	1	96
MANDIRI20231263	3	83
MANDIRI20231264	1	93
MANDIRI20231264	2	51
MANDIRI20231265	1	55
MANDIRI20231265	2	79
MANDIRI20231266	1	72
MANDIRI20231266	2	75
MANDIRI20231268	1	65
MANDIRI20231268	2	76
MANDIRI20231269	1	81
MANDIRI20231269	2	100
MANDIRI20231270	1	72
MANDIRI20231270	3	89
MANDIRI20231271	1	80
MANDIRI20231271	3	72
MANDIRI20231272	1	53
MANDIRI20231272	2	97
MANDIRI20231273	1	72
MANDIRI20231273	3	59
MANDIRI20231274	1	88
MANDIRI20231274	3	75
MANDIRI20231275	1	81
MANDIRI20231275	2	59
MANDIRI20231276	1	75
MANDIRI20231276	2	61
MANDIRI20231277	1	70
MANDIRI20231277	3	70
MANDIRI20231278	1	62
MANDIRI20231278	2	66
MANDIRI20231279	1	67
MANDIRI20231279	2	53
MANDIRI20231280	1	99
MANDIRI20231280	3	74
MANDIRI20231281	1	66
MANDIRI20231281	3	54
MANDIRI20231282	1	88
MANDIRI20231282	3	71
MANDIRI20231284	1	76
MANDIRI20231284	2	67
MANDIRI20231285	1	100
MANDIRI20231285	3	100
MANDIRI20231286	1	81
MANDIRI20231286	2	71
MANDIRI20231287	1	76
MANDIRI20231287	2	67
MANDIRI20231288	1	86
MANDIRI20231288	3	72
MANDIRI20231289	1	90
MANDIRI20231289	3	87
MANDIRI20231290	1	59
MANDIRI20231290	2	86
MANDIRI20231291	1	68
MANDIRI20231291	2	96
MANDIRI20231292	1	80
MANDIRI20231292	2	56
MANDIRI20231293	1	62
MANDIRI20231293	3	66
MANDIRI20231294	1	62
MANDIRI20231294	2	98
MANDIRI20231295	1	50
MANDIRI20231295	2	81
MANDIRI20231296	1	58
MANDIRI20231296	3	78
MANDIRI20231297	1	80
MANDIRI20231297	3	69
MANDIRI20231298	1	66
MANDIRI20231298	3	68
MANDIRI20231299	1	89
MANDIRI20231299	3	68
MANDIRI20231301	1	81
MANDIRI20231301	3	90
MANDIRI20231303	1	91
MANDIRI20231303	3	64
MANDIRI20231304	1	87
MANDIRI20231304	3	67
MANDIRI20231305	1	55
MANDIRI20231305	3	71
MANDIRI20231306	1	94
MANDIRI20231306	2	71
MANDIRI20231307	1	72
MANDIRI20231307	2	58
MANDIRI20231308	1	96
MANDIRI20231308	2	52
MANDIRI20231310	1	65
MANDIRI20231310	2	79
MANDIRI20231311	1	72
MANDIRI20231311	3	72
MANDIRI20231312	1	90
MANDIRI20231312	2	67
MANDIRI20231313	1	58
MANDIRI20231313	2	66
MANDIRI20231314	1	55
MANDIRI20231314	3	100
MANDIRI20231315	1	76
MANDIRI20231315	3	63
MANDIRI20231316	1	61
MANDIRI20231316	2	97
MANDIRI20231317	1	57
MANDIRI20231317	3	67
MANDIRI20231319	1	72
MANDIRI20231319	3	61
MANDIRI20231320	1	96
MANDIRI20231320	2	67
MANDIRI20231321	1	56
MANDIRI20231321	3	55
MANDIRI20231322	1	58
MANDIRI20231322	2	89
MANDIRI20231323	1	64
MANDIRI20231323	3	84
MANDIRI20231324	1	70
MANDIRI20231324	2	70
MANDIRI20231325	1	93
