ID	ApplicantID	Name	Type	Output	Scale	Organizer	WebURL	Score
4320	MANDIRI20221350	Lomba 4320	2	4	3	PT XYZ	https://ptxyz.com	65
4321	MANDIRI20221351	Lomba 4321	3	4	2	PT XYZ	https://ptxyz.com	89
4322	MANDIRI20221351	Lomba 4322	2	1	3	PT XYZ	https://ptxyz.com	52
4323	MANDIRI20221352	Lomba 4323	5	2	4	PT XYZ	https://ptxyz.com	77
4324	MANDIRI20221352	Lomba 4324	5	2	4	PT XYZ	https://ptxyz.com	56
4325	MANDIRI20221353	Lomba 4325	4	2	1	PT XYZ	https://ptxyz.com	57
4326	MANDIRI20221353	Lomba 4326	2	3	4	PT XYZ	https://ptxyz.com	56
4327	MANDIRI20221355	Lomba 4327	5	2	1	PT XYZ	https://ptxyz.com	70
4328	MANDIRI20221355	Lomba 4328	1	3	1	PT XYZ	https://ptxyz.com	61
4329	MANDIRI20221357	Lomba 4329	5	1	4	PT XYZ	https://ptxyz.com	73
4330	MANDIRI20221357	Lomba 4330	3	2	2	PT XYZ	https://ptxyz.com	72
4331	MANDIRI20221358	Lomba 4331	3	1	3	PT XYZ	https://ptxyz.com	60
4332	MANDIRI20221358	Lomba 4332	2	2	4	PT XYZ	https://ptxyz.com	88
4333	MANDIRI20221359	Lomba 4333	1	1	3	PT XYZ	https://ptxyz.com	76
4334	MANDIRI20221359	Lomba 4334	1	1	3	PT XYZ	https://ptxyz.com	67
4335	MANDIRI20221360	Lomba 4335	4	4	2	PT XYZ	https://ptxyz.com	61
4336	MANDIRI20221360	Lomba 4336	3	2	4	PT XYZ	https://ptxyz.com	90
4337	MANDIRI20221362	Lomba 4337	3	1	3	PT XYZ	https://ptxyz.com	72
4338	MANDIRI20221362	Lomba 4338	2	1	4	PT XYZ	https://ptxyz.com	73
4339	MANDIRI20221363	Lomba 4339	4	2	1	PT XYZ	https://ptxyz.com	53
4340	MANDIRI20221363	Lomba 4340	3	1	4	PT XYZ	https://ptxyz.com	78
4341	MANDIRI20221364	Lomba 4341	4	2	3	PT XYZ	https://ptxyz.com	51
4342	MANDIRI20221364	Lomba 4342	2	2	1	PT XYZ	https://ptxyz.com	84
4343	MANDIRI20221365	Lomba 4343	1	1	4	PT XYZ	https://ptxyz.com	58
4344	MANDIRI20221365	Lomba 4344	1	3	3	PT XYZ	https://ptxyz.com	79
4345	MANDIRI20221366	Lomba 4345	1	3	1	PT XYZ	https://ptxyz.com	89
4346	MANDIRI20221366	Lomba 4346	4	3	4	PT XYZ	https://ptxyz.com	65
4347	MANDIRI20221368	Lomba 4347	1	2	3	PT XYZ	https://ptxyz.com	68
4348	MANDIRI20221368	Lomba 4348	1	3	3	PT XYZ	https://ptxyz.com	87
4349	MANDIRI20221369	Lomba 4349	2	1	2	PT XYZ	https://ptxyz.com	87
4350	MANDIRI20221369	Lomba 4350	3	4	3	PT XYZ	https://ptxyz.com	62
4351	MANDIRI20221370	Lomba 4351	4	3	4	PT XYZ	https://ptxyz.com	83
4352	MANDIRI20221370	Lomba 4352	1	4	2	PT XYZ	https://ptxyz.com	52
4353	MANDIRI20221371	Lomba 4353	4	2	4	PT XYZ	https://ptxyz.com	53
4354	MANDIRI20221371	Lomba 4354	1	1	2	PT XYZ	https://ptxyz.com	81
4355	MANDIRI20221372	Lomba 4355	2	1	4	PT XYZ	https://ptxyz.com	62
4356	MANDIRI20221372	Lomba 4356	4	4	4	PT XYZ	https://ptxyz.com	79
4357	MANDIRI20221374	Lomba 4357	3	2	4	PT XYZ	https://ptxyz.com	56
4358	MANDIRI20221374	Lomba 4358	1	4	2	PT XYZ	https://ptxyz.com	73
4359	MANDIRI20221375	Lomba 4359	3	4	2	PT XYZ	https://ptxyz.com	58
4360	MANDIRI20221375	Lomba 4360	3	4	2	PT XYZ	https://ptxyz.com	82
4361	MANDIRI20221376	Lomba 4361	3	4	4	PT XYZ	https://ptxyz.com	62
4362	MANDIRI20221376	Lomba 4362	1	1	2	PT XYZ	https://ptxyz.com	51
4363	MANDIRI20221378	Lomba 4363	2	3	4	PT XYZ	https://ptxyz.com	86
4364	MANDIRI20221378	Lomba 4364	2	2	1	PT XYZ	https://ptxyz.com	60
4365	MANDIRI20221379	Lomba 4365	3	3	4	PT XYZ	https://ptxyz.com	67
4366	MANDIRI20221379	Lomba 4366	4	3	4	PT XYZ	https://ptxyz.com	59
4367	MANDIRI20221380	Lomba 4367	1	1	4	PT XYZ	https://ptxyz.com	58
4368	MANDIRI20221380	Lomba 4368	1	4	3	PT XYZ	https://ptxyz.com	57
4369	MANDIRI20221381	Lomba 4369	4	4	1	PT XYZ	https://ptxyz.com	62
4370	MANDIRI20221381	Lomba 4370	4	1	3	PT XYZ	https://ptxyz.com	82
4371	MANDIRI20221382	Lomba 4371	4	2	1	PT XYZ	https://ptxyz.com	73
4372	MANDIRI20221382	Lomba 4372	3	4	2	PT XYZ	https://ptxyz.com	65
4373	MANDIRI20221383	Lomba 4373	5	1	2	PT XYZ	https://ptxyz.com	57
4374	MANDIRI20221383	Lomba 4374	2	4	1	PT XYZ	https://ptxyz.com	57
4375	MANDIRI20221384	Lomba 4375	5	2	1	PT XYZ	https://ptxyz.com	86
4376	MANDIRI20221384	Lomba 4376	5	2	1	PT XYZ	https://ptxyz.com	88
4377	MANDIRI20221385	Lomba 4377	2	1	2	PT XYZ	https://ptxyz.com	65
4378	MANDIRI20221385	Lomba 4378	2	4	3	PT XYZ	https://ptxyz.com	60
4379	MANDIRI20221386	Lomba 4379	2	3	3	PT XYZ	https://ptxyz.com	55
4380	MANDIRI20221386	Lomba 4380	3	1	1	PT XYZ	https://ptxyz.com	56
4381	MANDIRI20221387	Lomba 4381	5	3	1	PT XYZ	https://ptxyz.com	90
4382	MANDIRI20221387	Lomba 4382	5	2	3	PT XYZ	https://ptxyz.com	59
4383	MANDIRI20221388	Lomba 4383	4	1	3	PT XYZ	https://ptxyz.com	53
4384	MANDIRI20221388	Lomba 4384	4	1	4	PT XYZ	https://ptxyz.com	52
4385	MANDIRI20221389	Lomba 4385	3	3	2	PT XYZ	https://ptxyz.com	85
4386	MANDIRI20221389	Lomba 4386	2	3	3	PT XYZ	https://ptxyz.com	54
4387	MANDIRI20221390	Lomba 4387	2	4	4	PT XYZ	https://ptxyz.com	52
4388	MANDIRI20221390	Lomba 4388	5	3	2	PT XYZ	https://ptxyz.com	88
4389	MANDIRI20221391	Lomba 4389	5	2	2	PT XYZ	https://ptxyz.com	56
4390	MANDIRI20221391	Lomba 4390	2	4	4	PT XYZ	https://ptxyz.com	63
4391	MANDIRI20221392	Lomba 4391	4	4	4	PT XYZ	https://ptxyz.com	65
4392	MANDIRI20221392	Lomba 4392	1	2	1	PT XYZ	https://ptxyz.com	83
4393	MANDIRI20221393	Lomba 4393	5	3	2	PT XYZ	https://ptxyz.com	76
4394	MANDIRI20221393	Lomba 4394	4	1	3	PT XYZ	https://ptxyz.com	58
4395	MANDIRI20221394	Lomba 4395	4	1	3	PT XYZ	https://ptxyz.com	62
4396	MANDIRI20221394	Lomba 4396	3	2	1	PT XYZ	https://ptxyz.com	72
4397	MANDIRI20221395	Lomba 4397	5	4	3	PT XYZ	https://ptxyz.com	87
4398	MANDIRI20221395	Lomba 4398	1	2	4	PT XYZ	https://ptxyz.com	68
4399	MANDIRI20221396	Lomba 4399	4	1	4	PT XYZ	https://ptxyz.com	69
4400	MANDIRI20221396	Lomba 4400	1	2	2	PT XYZ	https://ptxyz.com	64
4401	MANDIRI20221397	Lomba 4401	4	4	3	PT XYZ	https://ptxyz.com	63
4402	MANDIRI20221397	Lomba 4402	3	2	1	PT XYZ	https://ptxyz.com	84
4403	MANDIRI20221398	Lomba 4403	4	2	1	PT XYZ	https://ptxyz.com	82
4404	MANDIRI20221398	Lomba 4404	1	3	3	PT XYZ	https://ptxyz.com	57
4405	MANDIRI20221399	Lomba 4405	4	2	1	PT XYZ	https://ptxyz.com	83
4406	MANDIRI20221399	Lomba 4406	2	4	1	PT XYZ	https://ptxyz.com	63
4407	MANDIRI20221400	Lomba 4407	4	3	4	PT XYZ	https://ptxyz.com	86
4408	MANDIRI20221400	Lomba 4408	4	2	4	PT XYZ	https://ptxyz.com	69
4409	MANDIRI20230001	Lomba 4409	1	3	2	PT XYZ	https://ptxyz.com	77
4410	MANDIRI20230001	Lomba 4410	3	4	4	PT XYZ	https://ptxyz.com	58
4411	MANDIRI20230002	Lomba 4411	1	3	2	PT XYZ	https://ptxyz.com	79
4412	MANDIRI20230002	Lomba 4412	4	4	3	PT XYZ	https://ptxyz.com	87
4413	MANDIRI20230003	Lomba 4413	3	4	1	PT XYZ	https://ptxyz.com	50
4414	MANDIRI20230003	Lomba 4414	5	2	3	PT XYZ	https://ptxyz.com	70
4415	MANDIRI20230005	Lomba 4415	1	1	1	PT XYZ	https://ptxyz.com	76
4416	MANDIRI20230005	Lomba 4416	3	3	4	PT XYZ	https://ptxyz.com	58
4417	MANDIRI20230006	Lomba 4417	4	2	3	PT XYZ	https://ptxyz.com	55
4418	MANDIRI20230006	Lomba 4418	2	4	4	PT XYZ	https://ptxyz.com	57
4419	MANDIRI20230008	Lomba 4419	2	1	4	PT XYZ	https://ptxyz.com	58
4420	MANDIRI20230008	Lomba 4420	1	2	2	PT XYZ	https://ptxyz.com	80
4421	MANDIRI20230009	Lomba 4421	1	1	1	PT XYZ	https://ptxyz.com	72
4422	MANDIRI20230009	Lomba 4422	2	1	4	PT XYZ	https://ptxyz.com	58
4423	MANDIRI20230010	Lomba 4423	5	1	3	PT XYZ	https://ptxyz.com	53
4424	MANDIRI20230010	Lomba 4424	1	2	2	PT XYZ	https://ptxyz.com	65
4425	MANDIRI20230012	Lomba 4425	2	2	4	PT XYZ	https://ptxyz.com	81
4426	MANDIRI20230012	Lomba 4426	4	3	3	PT XYZ	https://ptxyz.com	88
4427	MANDIRI20230013	Lomba 4427	5	2	3	PT XYZ	https://ptxyz.com	82
4428	MANDIRI20230013	Lomba 4428	3	3	1	PT XYZ	https://ptxyz.com	53
4429	MANDIRI20230014	Lomba 4429	4	1	4	PT XYZ	https://ptxyz.com	83
4430	MANDIRI20230014	Lomba 4430	2	4	4	PT XYZ	https://ptxyz.com	66
4431	MANDIRI20230015	Lomba 4431	1	3	1	PT XYZ	https://ptxyz.com	58
4432	MANDIRI20230015	Lomba 4432	1	1	3	PT XYZ	https://ptxyz.com	89
4433	MANDIRI20230016	Lomba 4433	5	3	1	PT XYZ	https://ptxyz.com	86
4434	MANDIRI20230016	Lomba 4434	4	1	4	PT XYZ	https://ptxyz.com	73
4435	MANDIRI20230018	Lomba 4435	4	2	2	PT XYZ	https://ptxyz.com	60
4436	MANDIRI20230018	Lomba 4436	3	2	2	PT XYZ	https://ptxyz.com	74
4437	MANDIRI20230019	Lomba 4437	3	1	4	PT XYZ	https://ptxyz.com	50
4438	MANDIRI20230019	Lomba 4438	1	2	1	PT XYZ	https://ptxyz.com	77
4439	MANDIRI20230021	Lomba 4439	3	3	4	PT XYZ	https://ptxyz.com	50
4440	MANDIRI20230021	Lomba 4440	3	4	1	PT XYZ	https://ptxyz.com	84
4441	MANDIRI20230022	Lomba 4441	2	1	1	PT XYZ	https://ptxyz.com	53
4442	MANDIRI20230022	Lomba 4442	4	1	4	PT XYZ	https://ptxyz.com	86
4443	MANDIRI20230024	Lomba 4443	1	1	2	PT XYZ	https://ptxyz.com	65
4444	MANDIRI20230024	Lomba 4444	1	3	4	PT XYZ	https://ptxyz.com	87
4445	MANDIRI20230025	Lomba 4445	3	3	3	PT XYZ	https://ptxyz.com	81
4446	MANDIRI20230025	Lomba 4446	1	3	2	PT XYZ	https://ptxyz.com	83
4447	MANDIRI20230029	Lomba 4447	1	1	2	PT XYZ	https://ptxyz.com	86
4448	MANDIRI20230029	Lomba 4448	3	2	3	PT XYZ	https://ptxyz.com	78
4449	MANDIRI20230031	Lomba 4449	3	1	4	PT XYZ	https://ptxyz.com	73
4450	MANDIRI20230031	Lomba 4450	2	1	2	PT XYZ	https://ptxyz.com	62
4451	MANDIRI20230032	Lomba 4451	4	1	4	PT XYZ	https://ptxyz.com	71
4452	MANDIRI20230032	Lomba 4452	3	4	1	PT XYZ	https://ptxyz.com	80
4453	MANDIRI20230034	Lomba 4453	2	3	4	PT XYZ	https://ptxyz.com	85
4454	MANDIRI20230034	Lomba 4454	4	3	1	PT XYZ	https://ptxyz.com	75
4455	MANDIRI20230035	Lomba 4455	5	1	4	PT XYZ	https://ptxyz.com	90
4456	MANDIRI20230035	Lomba 4456	5	3	1	PT XYZ	https://ptxyz.com	82
4457	MANDIRI20230037	Lomba 4457	1	1	4	PT XYZ	https://ptxyz.com	90
4458	MANDIRI20230037	Lomba 4458	4	1	2	PT XYZ	https://ptxyz.com	55
4459	MANDIRI20230038	Lomba 4459	4	2	3	PT XYZ	https://ptxyz.com	77
4460	MANDIRI20230038	Lomba 4460	3	3	1	PT XYZ	https://ptxyz.com	76
4461	MANDIRI20230039	Lomba 4461	4	3	1	PT XYZ	https://ptxyz.com	66
4462	MANDIRI20230039	Lomba 4462	3	4	4	PT XYZ	https://ptxyz.com	84
4463	MANDIRI20230040	Lomba 4463	2	1	1	PT XYZ	https://ptxyz.com	85
4464	MANDIRI20230040	Lomba 4464	2	4	1	PT XYZ	https://ptxyz.com	82
4465	MANDIRI20230041	Lomba 4465	3	2	3	PT XYZ	https://ptxyz.com	53
4466	MANDIRI20230041	Lomba 4466	1	4	1	PT XYZ	https://ptxyz.com	84
4467	MANDIRI20230042	Lomba 4467	1	4	2	PT XYZ	https://ptxyz.com	79
4468	MANDIRI20230042	Lomba 4468	1	3	2	PT XYZ	https://ptxyz.com	83
4469	MANDIRI20230043	Lomba 4469	5	3	1	PT XYZ	https://ptxyz.com	81
4470	MANDIRI20230043	Lomba 4470	2	3	2	PT XYZ	https://ptxyz.com	69
4471	MANDIRI20230044	Lomba 4471	3	4	1	PT XYZ	https://ptxyz.com	62
4472	MANDIRI20230044	Lomba 4472	4	4	1	PT XYZ	https://ptxyz.com	70
4473	MANDIRI20230045	Lomba 4473	1	4	3	PT XYZ	https://ptxyz.com	89
4474	MANDIRI20230045	Lomba 4474	5	3	4	PT XYZ	https://ptxyz.com	59
4475	MANDIRI20230046	Lomba 4475	4	2	2	PT XYZ	https://ptxyz.com	71
4476	MANDIRI20230046	Lomba 4476	2	1	4	PT XYZ	https://ptxyz.com	60
4477	MANDIRI20230047	Lomba 4477	3	1	4	PT XYZ	https://ptxyz.com	68
4478	MANDIRI20230047	Lomba 4478	2	2	3	PT XYZ	https://ptxyz.com	90
4479	MANDIRI20230048	Lomba 4479	5	4	4	PT XYZ	https://ptxyz.com	81
4480	MANDIRI20230048	Lomba 4480	3	1	4	PT XYZ	https://ptxyz.com	68
4481	MANDIRI20230049	Lomba 4481	3	3	1	PT XYZ	https://ptxyz.com	79
4482	MANDIRI20230049	Lomba 4482	3	1	1	PT XYZ	https://ptxyz.com	64
4483	MANDIRI20230050	Lomba 4483	2	2	2	PT XYZ	https://ptxyz.com	50
4484	MANDIRI20230050	Lomba 4484	3	2	4	PT XYZ	https://ptxyz.com	86
4485	MANDIRI20230051	Lomba 4485	4	3	1	PT XYZ	https://ptxyz.com	70
4486	MANDIRI20230051	Lomba 4486	2	1	4	PT XYZ	https://ptxyz.com	85
4487	MANDIRI20230052	Lomba 4487	5	3	3	PT XYZ	https://ptxyz.com	83
4488	MANDIRI20230052	Lomba 4488	4	3	4	PT XYZ	https://ptxyz.com	78
4489	MANDIRI20230053	Lomba 4489	1	3	4	PT XYZ	https://ptxyz.com	81
4490	MANDIRI20230053	Lomba 4490	1	3	2	PT XYZ	https://ptxyz.com	78
4491	MANDIRI20230054	Lomba 4491	2	1	1	PT XYZ	https://ptxyz.com	51
4492	MANDIRI20230054	Lomba 4492	5	3	4	PT XYZ	https://ptxyz.com	75
4493	MANDIRI20230055	Lomba 4493	1	1	4	PT XYZ	https://ptxyz.com	55
4494	MANDIRI20230055	Lomba 4494	5	3	2	PT XYZ	https://ptxyz.com	82
4495	MANDIRI20230056	Lomba 4495	5	1	4	PT XYZ	https://ptxyz.com	88
4496	MANDIRI20230056	Lomba 4496	2	4	4	PT XYZ	https://ptxyz.com	60
4497	MANDIRI20230057	Lomba 4497	1	4	1	PT XYZ	https://ptxyz.com	50
4498	MANDIRI20230057	Lomba 4498	3	2	2	PT XYZ	https://ptxyz.com	55
4499	MANDIRI20230058	Lomba 4499	4	2	1	PT XYZ	https://ptxyz.com	53
4500	MANDIRI20230058	Lomba 4500	4	1	2	PT XYZ	https://ptxyz.com	67
4501	MANDIRI20230059	Lomba 4501	5	1	1	PT XYZ	https://ptxyz.com	79
4502	MANDIRI20230059	Lomba 4502	5	4	1	PT XYZ	https://ptxyz.com	62
4503	MANDIRI20230060	Lomba 4503	5	4	2	PT XYZ	https://ptxyz.com	52
4504	MANDIRI20230060	Lomba 4504	3	2	1	PT XYZ	https://ptxyz.com	87
4505	MANDIRI20230061	Lomba 4505	2	2	4	PT XYZ	https://ptxyz.com	50
4506	MANDIRI20230061	Lomba 4506	5	2	3	PT XYZ	https://ptxyz.com	67
4507	MANDIRI20230062	Lomba 4507	1	2	1	PT XYZ	https://ptxyz.com	87
4508	MANDIRI20230062	Lomba 4508	1	3	3	PT XYZ	https://ptxyz.com	73
4509	MANDIRI20230063	Lomba 4509	2	4	1	PT XYZ	https://ptxyz.com	62
4510	MANDIRI20230063	Lomba 4510	4	1	1	PT XYZ	https://ptxyz.com	77
4511	MANDIRI20230064	Lomba 4511	5	1	3	PT XYZ	https://ptxyz.com	81
4512	MANDIRI20230064	Lomba 4512	1	1	4	PT XYZ	https://ptxyz.com	73
4513	MANDIRI20230066	Lomba 4513	5	1	2	PT XYZ	https://ptxyz.com	65
4514	MANDIRI20230066	Lomba 4514	4	1	3	PT XYZ	https://ptxyz.com	62
4515	MANDIRI20230067	Lomba 4515	4	1	4	PT XYZ	https://ptxyz.com	82
4516	MANDIRI20230067	Lomba 4516	5	4	1	PT XYZ	https://ptxyz.com	58
4517	MANDIRI20230068	Lomba 4517	3	4	4	PT XYZ	https://ptxyz.com	67
4518	MANDIRI20230068	Lomba 4518	2	4	2	PT XYZ	https://ptxyz.com	63
4519	MANDIRI20230069	Lomba 4519	2	2	3	PT XYZ	https://ptxyz.com	73
4520	MANDIRI20230069	Lomba 4520	2	3	4	PT XYZ	https://ptxyz.com	51
4521	MANDIRI20230070	Lomba 4521	3	3	2	PT XYZ	https://ptxyz.com	56
4522	MANDIRI20230070	Lomba 4522	2	4	4	PT XYZ	https://ptxyz.com	77
4523	MANDIRI20230071	Lomba 4523	2	2	2	PT XYZ	https://ptxyz.com	83
4524	MANDIRI20230071	Lomba 4524	5	2	3	PT XYZ	https://ptxyz.com	74
4525	MANDIRI20230072	Lomba 4525	1	1	4	PT XYZ	https://ptxyz.com	77
4526	MANDIRI20230072	Lomba 4526	2	3	4	PT XYZ	https://ptxyz.com	64
4527	MANDIRI20230074	Lomba 4527	4	2	2	PT XYZ	https://ptxyz.com	50
4528	MANDIRI20230074	Lomba 4528	2	2	3	PT XYZ	https://ptxyz.com	56
4529	MANDIRI20230075	Lomba 4529	4	2	1	PT XYZ	https://ptxyz.com	59
4530	MANDIRI20230075	Lomba 4530	3	2	3	PT XYZ	https://ptxyz.com	57
4531	MANDIRI20230076	Lomba 4531	3	3	3	PT XYZ	https://ptxyz.com	70
4532	MANDIRI20230076	Lomba 4532	1	3	2	PT XYZ	https://ptxyz.com	69
4533	MANDIRI20230079	Lomba 4533	5	4	2	PT XYZ	https://ptxyz.com	59
4534	MANDIRI20230079	Lomba 4534	1	4	3	PT XYZ	https://ptxyz.com	66
4535	MANDIRI20230080	Lomba 4535	4	1	3	PT XYZ	https://ptxyz.com	80
4536	MANDIRI20230080	Lomba 4536	3	2	1	PT XYZ	https://ptxyz.com	88
4537	MANDIRI20230081	Lomba 4537	5	4	2	PT XYZ	https://ptxyz.com	82
4538	MANDIRI20230081	Lomba 4538	5	2	2	PT XYZ	https://ptxyz.com	57
4539	MANDIRI20230082	Lomba 4539	3	3	1	PT XYZ	https://ptxyz.com	77
4540	MANDIRI20230082	Lomba 4540	2	4	3	PT XYZ	https://ptxyz.com	77
4541	MANDIRI20230083	Lomba 4541	5	3	4	PT XYZ	https://ptxyz.com	85
4542	MANDIRI20230083	Lomba 4542	5	4	2	PT XYZ	https://ptxyz.com	69
4543	MANDIRI20230084	Lomba 4543	4	4	2	PT XYZ	https://ptxyz.com	56
4544	MANDIRI20230084	Lomba 4544	3	1	2	PT XYZ	https://ptxyz.com	64
4545	MANDIRI20230085	Lomba 4545	1	3	2	PT XYZ	https://ptxyz.com	50
4546	MANDIRI20230085	Lomba 4546	2	3	2	PT XYZ	https://ptxyz.com	55
4547	MANDIRI20230086	Lomba 4547	4	3	1	PT XYZ	https://ptxyz.com	62
4548	MANDIRI20230086	Lomba 4548	5	1	4	PT XYZ	https://ptxyz.com	50
4549	MANDIRI20230088	Lomba 4549	2	4	4	PT XYZ	https://ptxyz.com	65
4550	MANDIRI20230088	Lomba 4550	3	2	3	PT XYZ	https://ptxyz.com	62
4551	MANDIRI20230089	Lomba 4551	3	3	3	PT XYZ	https://ptxyz.com	76
4552	MANDIRI20230089	Lomba 4552	2	2	4	PT XYZ	https://ptxyz.com	73
4553	MANDIRI20230090	Lomba 4553	3	4	3	PT XYZ	https://ptxyz.com	65
4554	MANDIRI20230090	Lomba 4554	3	3	1	PT XYZ	https://ptxyz.com	76
4555	MANDIRI20230091	Lomba 4555	2	4	4	PT XYZ	https://ptxyz.com	88
4556	MANDIRI20230091	Lomba 4556	2	1	2	PT XYZ	https://ptxyz.com	83
4557	MANDIRI20230092	Lomba 4557	3	4	1	PT XYZ	https://ptxyz.com	85
4558	MANDIRI20230092	Lomba 4558	3	3	3	PT XYZ	https://ptxyz.com	89
4559	MANDIRI20230094	Lomba 4559	1	2	4	PT XYZ	https://ptxyz.com	51
4560	MANDIRI20230094	Lomba 4560	2	3	2	PT XYZ	https://ptxyz.com	79
4561	MANDIRI20230096	Lomba 4561	1	1	1	PT XYZ	https://ptxyz.com	68
4562	MANDIRI20230096	Lomba 4562	2	2	4	PT XYZ	https://ptxyz.com	89
4563	MANDIRI20230099	Lomba 4563	3	2	3	PT XYZ	https://ptxyz.com	75
4564	MANDIRI20230099	Lomba 4564	5	3	2	PT XYZ	https://ptxyz.com	75
4565	MANDIRI20230100	Lomba 4565	4	2	2	PT XYZ	https://ptxyz.com	68
4566	MANDIRI20230100	Lomba 4566	5	2	2	PT XYZ	https://ptxyz.com	69
4567	MANDIRI20230101	Lomba 4567	3	1	1	PT XYZ	https://ptxyz.com	71
4568	MANDIRI20230101	Lomba 4568	5	4	2	PT XYZ	https://ptxyz.com	55
4569	MANDIRI20230102	Lomba 4569	1	4	1	PT XYZ	https://ptxyz.com	65
4570	MANDIRI20230102	Lomba 4570	5	3	2	PT XYZ	https://ptxyz.com	65
4571	MANDIRI20230103	Lomba 4571	5	4	2	PT XYZ	https://ptxyz.com	78
4572	MANDIRI20230103	Lomba 4572	5	3	4	PT XYZ	https://ptxyz.com	63
4573	MANDIRI20230104	Lomba 4573	3	4	1	PT XYZ	https://ptxyz.com	90
4574	MANDIRI20230104	Lomba 4574	5	1	4	PT XYZ	https://ptxyz.com	62
4575	MANDIRI20230105	Lomba 4575	4	3	3	PT XYZ	https://ptxyz.com	60
4576	MANDIRI20230105	Lomba 4576	1	3	3	PT XYZ	https://ptxyz.com	57
4577	MANDIRI20230106	Lomba 4577	2	4	1	PT XYZ	https://ptxyz.com	80
4578	MANDIRI20230106	Lomba 4578	1	3	2	PT XYZ	https://ptxyz.com	86
4579	MANDIRI20230109	Lomba 4579	1	4	3	PT XYZ	https://ptxyz.com	82
4580	MANDIRI20230109	Lomba 4580	1	4	3	PT XYZ	https://ptxyz.com	61
4581	MANDIRI20230110	Lomba 4581	5	3	4	PT XYZ	https://ptxyz.com	52
4582	MANDIRI20230110	Lomba 4582	5	2	3	PT XYZ	https://ptxyz.com	79
4583	MANDIRI20230111	Lomba 4583	3	1	2	PT XYZ	https://ptxyz.com	63
4584	MANDIRI20230111	Lomba 4584	1	1	1	PT XYZ	https://ptxyz.com	69
4585	MANDIRI20230113	Lomba 4585	2	3	4	PT XYZ	https://ptxyz.com	78
4586	MANDIRI20230113	Lomba 4586	4	4	4	PT XYZ	https://ptxyz.com	66
4587	MANDIRI20230114	Lomba 4587	4	3	3	PT XYZ	https://ptxyz.com	86
4588	MANDIRI20230114	Lomba 4588	4	1	1	PT XYZ	https://ptxyz.com	60
4589	MANDIRI20230116	Lomba 4589	4	4	3	PT XYZ	https://ptxyz.com	62
4590	MANDIRI20230116	Lomba 4590	4	2	2	PT XYZ	https://ptxyz.com	83
4591	MANDIRI20230117	Lomba 4591	3	2	2	PT XYZ	https://ptxyz.com	86
4592	MANDIRI20230117	Lomba 4592	1	3	2	PT XYZ	https://ptxyz.com	75
4593	MANDIRI20230118	Lomba 4593	4	3	1	PT XYZ	https://ptxyz.com	64
4594	MANDIRI20230118	Lomba 4594	1	4	2	PT XYZ	https://ptxyz.com	89
4595	MANDIRI20230119	Lomba 4595	1	3	3	PT XYZ	https://ptxyz.com	57
4596	MANDIRI20230119	Lomba 4596	5	2	1	PT XYZ	https://ptxyz.com	80
4597	MANDIRI20230120	Lomba 4597	2	4	1	PT XYZ	https://ptxyz.com	86
4598	MANDIRI20230120	Lomba 4598	1	3	1	PT XYZ	https://ptxyz.com	80
4599	MANDIRI20230121	Lomba 4599	4	2	4	PT XYZ	https://ptxyz.com	80
4600	MANDIRI20230121	Lomba 4600	1	3	1	PT XYZ	https://ptxyz.com	80
4601	MANDIRI20230122	Lomba 4601	4	1	2	PT XYZ	https://ptxyz.com	71
4602	MANDIRI20230122	Lomba 4602	3	4	2	PT XYZ	https://ptxyz.com	79
4603	MANDIRI20230123	Lomba 4603	5	3	2	PT XYZ	https://ptxyz.com	60
4604	MANDIRI20230123	Lomba 4604	5	3	1	PT XYZ	https://ptxyz.com	61
4605	MANDIRI20230124	Lomba 4605	1	2	2	PT XYZ	https://ptxyz.com	75
4606	MANDIRI20230124	Lomba 4606	2	3	3	PT XYZ	https://ptxyz.com	83
4607	MANDIRI20230125	Lomba 4607	3	2	1	PT XYZ	https://ptxyz.com	56
4608	MANDIRI20230125	Lomba 4608	3	2	4	PT XYZ	https://ptxyz.com	90
4609	MANDIRI20230127	Lomba 4609	5	4	2	PT XYZ	https://ptxyz.com	60
4610	MANDIRI20230127	Lomba 4610	3	1	2	PT XYZ	https://ptxyz.com	52
4611	MANDIRI20230128	Lomba 4611	3	4	3	PT XYZ	https://ptxyz.com	90
4612	MANDIRI20230128	Lomba 4612	2	1	2	PT XYZ	https://ptxyz.com	55
4613	MANDIRI20230129	Lomba 4613	3	1	4	PT XYZ	https://ptxyz.com	87
4614	MANDIRI20230129	Lomba 4614	5	3	4	PT XYZ	https://ptxyz.com	61
4615	MANDIRI20230130	Lomba 4615	5	4	2	PT XYZ	https://ptxyz.com	68
4616	MANDIRI20230130	Lomba 4616	5	1	4	PT XYZ	https://ptxyz.com	59
4617	MANDIRI20230131	Lomba 4617	4	4	3	PT XYZ	https://ptxyz.com	73
4618	MANDIRI20230131	Lomba 4618	3	2	1	PT XYZ	https://ptxyz.com	85
4619	MANDIRI20230132	Lomba 4619	3	2	1	PT XYZ	https://ptxyz.com	70
4620	MANDIRI20230132	Lomba 4620	5	2	3	PT XYZ	https://ptxyz.com	81
4621	MANDIRI20230134	Lomba 4621	5	3	2	PT XYZ	https://ptxyz.com	86
4622	MANDIRI20230134	Lomba 4622	4	1	2	PT XYZ	https://ptxyz.com	72
